id,full_name,year,manufacturer,model,country,class,pi,speed,handling,acceleration,launch,braking,offroad,power_hp,torque_lb_ft,weight_lb,engine,layout,price_cr,division,unlock,image_local_path,wiki_page
2013-mazda-mx-5-2013,2013 mazda MX-5,2013,mazda,MX-5,Japan,,,500.0,,,,,,167,140,2593,I4,"Front-Engined, Rear-Wheel Drive",,,announced,images/2013-mazda-mx-5-2013.png,https://forza.fandom.com/wiki/Mazda_MX-5_%282013%29
2016-mazda-mx-5-2016,2016 mazda MX-5,2016,mazda,MX-5,jpn,,,500.0,,,,,,155,1475,2310,I4,"Front-Engined, Rear-Wheel Drive",,,announced,images/2016-mazda-mx-5-2016.png,https://forza.fandom.com/wiki/Mazda_MX-5_%282016%29
2017-mazda-mx-5-cup-2017,2017 mazda MX-5 Cup,2017,mazda,MX-5 Cup,jpn,,,600.0,,,,,,181,151,2374,I4,"Front-Engined, Rear-Wheel Drive",,,announced,images/2017-mazda-mx-5-cup-2017.png,https://forza.fandom.com/wiki/Mazda_MX-5_Cup_%282017%29
2022-mazda-mx-5-miata-rf,2022 mazda MX-5 Miata RF,2022,mazda,MX-5 Miata RF,jpn,B,509,5.3,5.0,4.8,4.8,3.8,5.4,181,151,2452,I4,"Front-Engined, Rear-Wheel Drive",29000,msp,announced,images/2022-mazda-mx-5-miata-rf.png,https://forza.fandom.com/wiki/Mazda_MX-5_Miata_RF
2013-mclaren-p1,2013 mclaren P1,2013,mclaren,P1,United Kingdom,,,,,,,,,903,664,3296,V8,"Mid-Engined, Rear-Wheel Drive",,,announced,images/2013-mclaren-p1.png,https://forza.fandom.com/wiki/McLaren_P1
2014-mclaren-650s-spider,2014 mclaren 650S Spider,2014,mclaren,650S Spider,United Kingdom,,,,,,,,,641,500,3236,V8,"Mid-Engined, Rear-Wheel Drive",,,announced,images/2014-mclaren-650s-spider.png,https://forza.fandom.com/wiki/McLaren_650S_Spider
2018-mclaren-600lt-coup,2018 mclaren 600LT Coupé,2018,mclaren,600LT Coupé,United Kingdom,,,,,,,,,591,457,2994,V8,"Mid-Engined, Rear-Wheel Drive",,,announced,images/2018-mclaren-600lt-coup.png,https://forza.fandom.com/wiki/McLaren_600LT_Coup%C3%A9
2019-mclaren-speedtail,2019 mclaren Speedtail,2019,mclaren,Speedtail,United Kingdom,,,,,,,,,1036,847,3307,V8,"Mid-Engined, Rear-Wheel Drive",,,announced,images/2019-mclaren-speedtail.png,https://forza.fandom.com/wiki/McLaren_Speedtail
2021-mclaren-620r,2021 mclaren 620R,2021,mclaren,620R,United Kingdom,,,,,,,,,612,457,3131,V8,"Mid-Engined, Rear-Wheel Drive",,,announced,images/2021-mclaren-620r.png,https://forza.fandom.com/wiki/McLaren_620R
2021-mclaren-765lt-coup,2021 mclaren 765LT,2021,mclaren,765LT,United Kingdom,,,900.0,,,,,,755,590,2952,V8,"Mid-Engined, Rear-Wheel Drive",,,announced,images/2021-mclaren-765lt-coup.png,https://forza.fandom.com/wiki/McLaren_765LT_Coup%C3%A9
2021-mclaren-sabre,2021 mclaren Sabre,2021,mclaren,Sabre,United Kingdom,,,800.0,,,,,,824,590,3258,V8,"Mid-Engined, Rear-Wheel Drive",,,announced,images/2021-mclaren-sabre.png,https://forza.fandom.com/wiki/McLaren_Sabre
2023-mclaren-artura,2023 mclaren Artura,2023,mclaren,Artura,United Kingdom,,,800.0,,,,,,670,531,3384,V6,"Mid-Engined, Rear-Wheel Drive",,,announced,images/2023-mclaren-artura.png,https://forza.fandom.com/wiki/McLaren_Artura
1955-mercedes-benz-300-slr,1955 merc 300 SLR,1955,merc,300 SLR,ger,B,599,6.9,4.2,5.0,3.9,3.1,5.2,310,234,1984,I8,"Front-Engined, Rear-Wheel Drive",60000000,crc,auto,images/1955-mercedes-benz-300-slr.png,https://forza.fandom.com/wiki/Mercedes-Benz_300_SLR
1990-mercedes-benz-190e-2-5-16-evolution-ii,1990 merc 190E 2.5-16 Evolution II,1990,merc,190E 2.5-16 Evolution II,ger,,,500.0,,,,,,235,181,2954,I4,"Front-Engined, Rear-Wheel Drive",,,announced,images/1990-mercedes-benz-190e-2-5-16-evolution-ii.png,https://forza.fandom.com/wiki/Mercedes-Benz_190E_2.5-16_Evolution_II
1954-mercedes-benz-300-sl-coup,1954 mercedes 300 SL Coupé,1954,mercedes,300 SL Coupé,ger,,,400.0,,,,,,241,217,2960,I6,"Front-Engined, Rear-Wheel Drive",,,announced,images/1954-mercedes-benz-300-sl-coup.png,https://forza.fandom.com/wiki/Mercedes-Benz_300_SL_Coup%C3%A9
1987-mercedes-benz-amg-hammer-coupe,1987 mercedes AMG Hammer Coupe,1987,mercedes,AMG Hammer Coupe,ger,,,600.0,,,,,,379,417,3640,V8,"Front-Engined, Rear-Wheel Drive",,,announced,images/1987-mercedes-benz-amg-hammer-coupe.png,https://forza.fandom.com/wiki/Mercedes-Benz_AMG_Hammer_Coupe
1998-mercedes-benz-amg-clk-gtr,1998 mercedes AMG CLK GTR,1998,mercedes,AMG CLK GTR,ger,S1,713,7.6,6.6,6.1,5.1,6.3,4.8,622,539,3175,V12,"Mid-Engined, Rear-Wheel Drive",3600000,rsu,announced,images/1998-mercedes-benz-amg-clk-gtr.png,https://forza.fandom.com/wiki/Mercedes-Benz_AMG_CLK_GTR
2009-mercedes-benz-sl-65-amg-black-series,2009 mercedes SL 65 AMG Black Series,2009,mercedes,SL 65 AMG Black Series,ger,,,,,,,,,661,738,4215,V12,"Front-Engined, Rear-Wheel Drive",,,announced,images/2009-mercedes-benz-sl-65-amg-black-series.png,https://forza.fandom.com/wiki/Mercedes-Benz_SL_65_AMG_Black_Series
2012-mercedes-benz-c-63-amg-coup-black-series,2012 mercedes C 63 AMG Coupé Black Series,2012,mercedes,C 63 AMG Coupé Black Series,ger,,,700.0,,,,,,510,457,3854,V8,"Front-Engined, Rear-Wheel Drive",,,announced,images/2012-mercedes-benz-c-63-amg-coup-black-series.png,https://forza.fandom.com/wiki/Mercedes-Benz_C_63_AMG_Coup%C3%A9_Black_Series
2013-mercedes-benz-a-45-amg,2013 mercedes A 45 AMG,2013,mercedes,A 45 AMG,ger,,,600.0,,,,,,355,332,3263,I4,"Front-Engined, All-Wheel Drive",,,announced,images/2013-mercedes-benz-a-45-amg.png,https://forza.fandom.com/wiki/Mercedes-Benz_A_45_AMG
2013-mercedes-benz-g-65-amg,2013 mercedes G 65 AMG,2013,mercedes,G 65 AMG,ger,B,530,5.9,2.9,6.6,8.0,3.2,8.2,603,7374,5688,V12,"Front-Engined, All-Wheel Drive",120000,p4,auto,images/2013-mercedes-benz-g-65-amg.png,https://forza.fandom.com/wiki/Mercedes-Benz_G_65_AMG
2014-mercedes-benz-g-63-amg-6x6,2014 mercedes G 63 AMG 6x6,2014,mercedes,G 63 AMG 6x6,ger,C,489,5.6,3.4,4.0,6.6,4.1,9.5,536,5604,9050,V8,"Front-Engined, All-Wheel Drive",780000,p4,,images/2014-mercedes-benz-g-63-amg-6x6.png,https://forza.fandom.com/wiki/Mercedes-Benz_G_63_AMG_6x6
2018-mercedes-benz-x-class,2018 mercedes X-Class,2018,mercedes,X-Class,ger,,,,,,,,,188,332,4764,I4,"Front-Engined, All-Wheel Drive",,,announced,images/2018-mercedes-benz-x-class.png,https://forza.fandom.com/wiki/Mercedes-Benz_X-Class
1971-meyers-manx,1971 meyers Manx,1971,meyers,Manx,United States,,201,3.1,3.9,2.9,5.3,2.6,6.2,60,82,1235,F4,"Rear-Engined, Rear-Wheel Drive",34000,Classic Customs,auto,images/1971-meyers-manx.png,https://forza.fandom.com/wiki/Meyers_Manx
2023-meyers-manx-2-0,2023 meyers Manx 2.0 EV,2023,meyers,Manx 2.0 EV,United States,,,,,,,,,200,240,1650,,"Rear-Engined, Rear-Wheel Drive",,,announced,images/2023-meyers-manx-2-0.png,https://forza.fandom.com/wiki/Meyers_Manx_2.0
1965-mini-cooper-s-1965,1965 mini Cooper S,1965,mini,Cooper S,United Kingdom,,,400.0,,,,,,75,80,1480,I4,"Front-Engined, Front-Wheel Drive",,,announced,,https://forza.fandom.com/wiki/MINI_Cooper_S_%281965%29
2012-mini-john-cooper-works-gp-2012,2012 mini John Cooper Works GP,2012,mini,John Cooper Works GP,United Kingdom,B,509,5.4,4.5,4.2,4.3,3.7,4.9,215,2063,2557,I4,"Front-Engined, Front-Wheel Drive",30000,Hot Hatch,announced,images/2012-mini-john-cooper-works-gp-2012.png,https://forza.fandom.com/wiki/MINI_John_Cooper_Works_GP_%282012%29
2018-mini-x-raid-john-cooper-works-buggy,2018 mini X-Raid John Cooper Works Buggy,2018,mini,X-Raid John Cooper Works Buggy,United Kingdom,B,514,4.5,3.6,4.0,3.1,4.9,10.0,340,590,4328,I6,"Front-Engined, Rear-Wheel Drive",425000,o,,images/2018-mini-x-raid-john-cooper-works-buggy.png,https://forza.fandom.com/wiki/MINI_X-Raid_John_Cooper_Works_Buggy
1992-mitsubishi-galant-vr-4,1992 mitsubishi Galant VR-4,1992,mitsubishi,Galant VR-4,jpn,,,500.0,,,,,,237,224,3153,I4,"Front-Engined, All-Wheel Drive",,,announced,images/1992-mitsubishi-galant-vr-4.png,https://forza.fandom.com/wiki/Mitsubishi_Galant_VR-4
1992-mitsubishi-galant-vr-4-traffic,1992 mitsubishi Galant VR-4 (Traffic),1992,mitsubishi,Galant VR-4 (Traffic),United Kingdom,,,,,,,,,,,,,,,,,images/1992-mitsubishi-galant-vr-4-traffic.png,https://forza.fandom.com/wiki/Mitsubishi_Galant_VR-4_%28Traffic%29
1995-mitsubishi-eclipse-gsx,1995 mitsubishi Eclipse GSX,1995,mitsubishi,Eclipse GSX,Japan,C,436,5.9,4.3,3.9,3.2,2.8,5.8,210,214,3199,I4,"Front-Engined, All-Wheel Drive",35000,rsp,announced,images/1995-mitsubishi-eclipse-gsx.png,https://forza.fandom.com/wiki/Mitsubishi_Eclipse_GSX
1995-mitsubishi-lancer-evolution-iii-gsr,1995 mitsubishi Lancer Evolution III GSR,1995,mitsubishi,Lancer Evolution III GSR,jpn,B,517,5.7,4.9,5.9,4.9,3.5,5.9,267,228,2778,I4,"Front-Engined, All-Wheel Drive",29000,rra,treasure,images/1995-mitsubishi-lancer-evolution-iii-gsr.png,https://forza.fandom.com/wiki/Mitsubishi_Lancer_Evolution_III_GSR
1997-mitsubishi-gto,1997 mitsubishi GTO,1997,mitsubishi,GTO,jpn,C,495,6.1,4.8,4.5,3.6,3.4,5.8,320,315,3704,V6,"Front-Engined, All-Wheel Drive",20000,rsp,announced,images/1997-mitsubishi-gto.png,https://forza.fandom.com/wiki/Mitsubishi_GTO
1997-mitsubishi-montero-evolution,1997 mitsubishi Montero Evolution,1997,mitsubishi,Montero Evolution,jpn,D,346,4.6,2.6,3.6,3.3,2.5,8.0,276,257,4387,V6,"Front-Engined, All-Wheel Drive",50000,p4,barn,images/1997-mitsubishi-montero-evolution.png,https://forza.fandom.com/wiki/Mitsubishi_Montero_Evolution
2004-mitsubishi-lancer-evolution-viii-mr,2004 mitsubishi Lancer Evolution VIII MR,2004,mitsubishi,Lancer Evolution VIII MR,jpn,,,600.0,,,,,,277,295,3109,I4,"Front-Engined, All-Wheel Drive",,,announced,images/2004-mitsubishi-lancer-evolution-viii-mr.jpg,https://forza.fandom.com/wiki/Mitsubishi_Lancer_Evolution_VIII_MR
2005-mitsubishi-1-sierra-sierra-enterprises-lancer-evolution-time-attack,2005 mitsubishi #1 Sierra Sierra Enterprises Lancer Evolution Time Attack,2005,mitsubishi,#1 Sierra Sierra Enterprises Lancer Evolution Time Attack,jpn,X,962,6.5,9.1,10.0,3.0,10.0,4.6,949,703,2770,I4,"Front-Engined, All-Wheel Drive",90000,ett,barn,images/2005-mitsubishi-1-sierra-sierra-enterprises-lancer-evolution-time-attack.png,https://forza.fandom.com/wiki/Mitsubishi_1_Sierra_Sierra_Enterprises_Lancer_Evolution_Time_Attack
2006-mitsubishi-lancer-evolution-ix-mr,2006 mitsubishi Lancer Evolution IX MR,2006,mitsubishi,Lancer Evolution IX MR,jpn,,,600.0,,,,,,286,289,3285,I4,"Front-Engined, All-Wheel Drive",,,announced,images/2006-mitsubishi-lancer-evolution-ix-mr.png,https://forza.fandom.com/wiki/Mitsubishi_Lancer_Evolution_IX_MR
2008-mitsubishi-lancer-evolution-x-gsr,2008 mitsubishi Lancer Evolution X GSR,2008,mitsubishi,Lancer Evolution X GSR,jpn,,,600.0,,,,,,305,314,3395,I4,"Front-Engined, All-Wheel Drive",,,announced,images/2008-mitsubishi-lancer-evolution-x-gsr.jpg,https://forza.fandom.com/wiki/Mitsubishi_Lancer_Evolution_X_GSR
1969-nissan-fairlady-z-432,1969 nissan Fairlady Z 432,1969,nissan,Fairlady Z 432,jpn,D,369,4.4,4.4,3.6,2.4,2.7,5.4,160,133,2308,I6,"Front-Engined, Rear-Wheel Drive",250000,csc,announced,images/1969-nissan-fairlady-z-432.png,https://forza.fandom.com/wiki/Nissan_Fairlady_Z_432
1984-nissan-11-tomica-skyline-turbo-super-silhouette,1984 nissan #11 Tomica Skyline Turbo Super Silhouette,1984,nissan,#11 Tomica Skyline Turbo Super Silhouette,jpn,,,900.0,,,,,,562,397,2315,I4,"Front-Engined, Rear-Wheel Drive",,,announced,images/1984-nissan-11-tomica-skyline-turbo-super-silhouette.jpg,https://forza.fandom.com/wiki/Nissan_11_Tomica_Skyline_Turbo_Super_Silhouette
1987-nissan-be-1,1987 nissan Be-1,1987,nissan,Be-1,jpn,,,,,,,,,51,55,1543,I4,"Front-Engined, Front-Wheel Drive",,,announced,images/1987-nissan-be-1.png,https://forza.fandom.com/wiki/Nissan_Be-1
1987-nissan-skyline-gts-r,1987 nissan Skyline GTS-R (HR31),1987,nissan,Skyline GTS-R (HR31),Japan,,,500.0,,,,,,206,181,2965,I6,"Front-Engined, Rear-Wheel Drive",,,announced,images/1987-nissan-skyline-gts-r.jpg,https://forza.fandom.com/wiki/Nissan_Skyline_GTS-R
1989-nissan-pao,1989 nissan PAO,1989,nissan,PAO,jpn,,,400.0,,,,,,51,55,1675,I4,"Front-Engined, Front-Wheel Drive",,,announced,images/1989-nissan-pao.jpg,https://forza.fandom.com/wiki/Nissan_PAO
1989-nissan-s-cargo,1989 nissan S-Cargo,1989,nissan,S-Cargo,jpn,,,400.0,,,,,,72,85,2094,I4,"Front-Engined, Front-Wheel Drive",,,announced,images/1989-nissan-s-cargo.jpg,https://forza.fandom.com/wiki/Nissan_S-Cargo
1991-nissan-figaro,1991 nissan Figaro,1991,nissan,Figaro,jpn,,234,3.4,4.1,2.6,1.0,2.9,6.0,75,78,1786,I4,"Front-Engined, Front-Wheel Drive",40000,,treasure,images/1991-nissan-figaro.png,https://forza.fandom.com/wiki/Nissan_Figaro
1991-nissan-pulsar-gti-r,1991 nissan Pulsar GTI-R,1991,nissan,Pulsar GTI-R,jpn,,,500.0,,,,,,227,209,2734,I4,"Front-Engined, All-Wheel Drive",,,announced,images/1991-nissan-pulsar-gti-r.png,https://forza.fandom.com/wiki/Nissan_Pulsar_GTI-R
1993-nissan-240sx,1993 nissan 240SX,1993,nissan,240SX,Japan,D,339,5.1,4.2,3.3,2.5,2.5,5.6,155,160,2915,I4,"Front-Engined, Rear-Wheel Drive",250000,rsp,wheel,images/1993-nissan-240sx.png,https://forza.fandom.com/wiki/Nissan_240SX
1994-nissan-fairlady-z-version-s-twin-turbo,1994 nissan Fairlady Z Version S Twin Turbo,1994,nissan,Fairlady Z Version S Twin Turbo,jpn,,,500.0,,,,,,276,283,3351,V6,"Front-Engined, Rear-Wheel Drive",,,announced,images/1994-nissan-fairlady-z-version-s-twin-turbo.png,https://forza.fandom.com/wiki/Nissan_Fairlady_Z_Version_S_Twin_Turbo
1994-nissan-silvia-k-s-1994,1994 nissan Silvia K's,1994,nissan,Silvia K's,Japan,,,600.0,,,,,,217,202,2789,I4,"Front-Engined, Rear-Wheel Drive",,,announced,images/1994-nissan-silvia-k-s-1994.png,https://forza.fandom.com/wiki/Nissan_Silvia_K%27s_%281994%29
1995-nissan-nismo-gt-r-lm,1995 nissan NISMO GT-R LM,1995,nissan,NISMO GT-R LM,jpn,B,544,5.9,5.8,4.5,2.1,4.0,4.7,300,275,3483,I6,"Front-Engined, Rear-Wheel Drive",1100000,rsp,announced,images/1995-nissan-nismo-gt-r-lm.png,https://forza.fandom.com/wiki/Nissan_NISMO_GT-R_LM
1997-nissan-stagea-rs-four-v,1997 nissan Stagea RS Four V,1997,nissan,Stagea RS Four V,jpn,C,439,5.4,5.0,3.4,1.7,3.1,6.3,232,202,3571,I6,"Front-Engined, All-Wheel Drive",20000,rss,announced,images/1997-nissan-stagea-rs-four-v.png,https://forza.fandom.com/wiki/Nissan_Stagea_RS_FOUR_V
1998-nissan-23-pennzoil-nismo-skyline-gt-r,1998 nissan #23 Pennzoil NISMO Skyline GT-R,1998,nissan,#23 Pennzoil NISMO Skyline GT-R,jpn,,,900.0,,,,,,493,520,2646,I6,"Front-Engined, Rear-Wheel Drive",,,announced,images/1998-nissan-23-pennzoil-nismo-skyline-gt-r.png,https://forza.fandom.com/wiki/Nissan_23_Pennzoil_NISMO_Skyline_GT-R
1998-nissan-r390-gt1,1998 nissan R390 (GT1),1998,nissan,R390 (GT1),jpn,S1,774,7.1,6.6,6.2,3.1,6.6,3.9,550,471,2264,V8,"Mid-Engined, Rear-Wheel Drive",1000000,rsu,barn,images/1998-nissan-r390-gt1.png,https://forza.fandom.com/wiki/Nissan_R390_%28GT1%29
2012-nissan-gt-r-black-edition-r35,2012 nissan GT-R Black Edition (R35),2012,nissan,GT-R Black Edition (R35),jpn,,,800.0,,,,,,542,466,3887,V6,"Front-Engined, All-Wheel Drive",,,announced,images/2012-nissan-gt-r-black-edition-r35.jpg,https://forza.fandom.com/wiki/Nissan_GT-R_Black_Edition_%28R35%29
2012-nissan-gt-r-black-edition-r35-forza-edition,2012 nissan GT-R Black Edition (R35) Forza Edition,2012,nissan,GT-R Black Edition (R35) Forza Edition,jpn,S2,850,10.0,6.6,10.0,10.0,8.1,5.6,2790,2287,3979,,,750000,ett,,images/2012-nissan-gt-r-black-edition-r35-forza-edition.png,https://forza.fandom.com/wiki/Nissan_GT-R_Black_Edition_%28R35%29_Forza_Edition
2017-nissan-gt-r-r35,2017 nissan GT-R (R35),2017,nissan,GT-R (R35),jpn,,,800.0,,,,,,565,467,3933,V6,"Front-Engined, All-Wheel Drive",,,announced,images/2017-nissan-gt-r-r35.jpg,https://forza.fandom.com/wiki/Nissan_GT-R_%28R35%29
2019-nissan-370z-nismo,2019 nissan 370Z NISMO,2019,nissan,370Z NISMO,jpn,A,603,6.6,5.7,5.3,4.8,4.5,5.4,350,276,3389,V6,"Front-Engined, Rear-Wheel Drive",46000,msp,announced,images/2019-nissan-370z-nismo.png,https://forza.fandom.com/wiki/Nissan_370Z_Nismo
2020-nissan-gt-r-nismo-r35,2020 nissan GT-R NISMO (R35),2020,nissan,GT-R NISMO (R35),jpn,S1,736,7.5,6.7,8.9,7.2,6.8,5.1,600,481,3867,V6,"Front-Engined, All-Wheel Drive",270000,tt,auto,images/2020-nissan-gt-r-nismo-r35.png,https://forza.fandom.com/wiki/Nissan_GT-R_NISMO_%28R35%29
2024-nissan-z-nismo,2024 nissan Z NISMO,2024,nissan,Z NISMO,jpn,,,700.0,,,,,,420,384,3704,V6,"Front-Engined, Rear-Wheel Drive",,,announced,images/2024-nissan-z-nismo.png,https://forza.fandom.com/wiki/Nissan_Z_NISMO
1984-opel-manta-400,1984 opel Manta 400,1984,opel,Manta 400,ger,B,576,5.8,4.6,4.6,4.8,3.7,6.8,275,221,2183,I4,"Front-Engined, Rear-Wheel Drive",152000,ram,auto,images/1984-opel-manta-400.png,https://forza.fandom.com/wiki/Opel_Manta_400
2011-penhall-the-cholla,2011 penhall The Cholla,2011,penhall,The Cholla,United States,,,,,,,,,196,190,2223,I4,"Rear-Engined, Rear-Wheel Drive",,,announced,images/2011-penhall-the-cholla.png,https://forza.fandom.com/wiki/Penhall_The_Cholla
1984-peugeot-205-turbo-16,1984 peugeot 205 Turbo 16,1984,peugeot,205 Turbo 16,France,C,500,5.0,4.6,4.4,1.6,3.6,7.4,200,188,2524,I4,"Mid-Engined, All-Wheel Drive",275000,rra,barn,images/1984-peugeot-205-turbo-16.png,https://forza.fandom.com/wiki/Peugeot_205_Turbo_16
1991-peugeot-205-rallye,1991 peugeot 205 Rallye,1991,peugeot,205 Rallye,France,D,350,4.3,4.0,2.9,3.8,2.5,5.1,99,87,1742,I4,"Front-Engined, Front-Wheel Drive",22000,rhh,announced,images/1991-peugeot-205-rallye.png,https://forza.fandom.com/wiki/Peugeot_205_Rallye
2014-playground-box-truck,2014 playground Box Truck,2014,playground,Box Truck,United Kingdom,,,,,,,,,,,,,,,,,images/2014-playground-box-truck.png,https://forza.fandom.com/wiki/Playground_Box_Truck
2014-playground-bus,2014 playground Bus,2014,playground,Bus,United Kingdom,,,,,,,,,,,,,,,,,images/2014-playground-bus.png,https://forza.fandom.com/wiki/Playground_Bus
1958-plymouth-fury,1958 plymouth Fury,1958,plymouth,Fury,United States,,,400.0,,,,,,305,370,3595,V8,"Front-Engined, Rear-Wheel Drive",,,announced,images/1958-plymouth-fury.png,https://forza.fandom.com/wiki/Plymouth_Fury
1968-plymouth-barracuda-formula-s,1968 plymouthc Barracuda Formula-S,1968,plymouthc,Barracuda Formula-S,United States,,,500.0,,,,,,300,400,3564,V8,"Front-Engined, Rear-Wheel Drive",,,announced,images/1968-plymouth-barracuda-formula-s.jpg,https://forza.fandom.com/wiki/Plymouth_Barracuda_Formula-S
1971-plymouth-cuda-426-hemi,1971 plymouthc Cuda 426 HEMI,1971,plymouthc,Cuda 426 HEMI,United States,,,500.0,,,,,,425,490,3880,V8,"Front-Engined, Rear-Wheel Drive",,,announced,images/1971-plymouth-cuda-426-hemi.png,https://forza.fandom.com/wiki/Plymouth_Cuda_426_HEMI
2021-polaris-rzr-pro-xp-factory-racing-limited-edition,2021 polaris RZR Pro XP Factory Racing Limited Edition,2021,polaris,RZR Pro XP Factory Racing Limited Edition,United States,,,,,,,,,181,120,2059,I2,"Mid-Engined, All-Wheel Drive",,,announced,images/2021-polaris-rzr-pro-xp-factory-racing-limited-edition.png,https://forza.fandom.com/wiki/Polaris_RZR_Pro_XP_Factory_Racing_Limited_Edition
2021-polaris-rzr-pro-xp-ultimate,2021 polaris RZR Pro XP Ultimate,2021,polaris,RZR Pro XP Ultimate,United States,C,496,3.2,3.4,4.0,4.2,4.8,9.1,181,120,1870,I2,"Mid-Engined, All-Wheel Drive",34000,utv,auto,images/2021-polaris-rzr-pro-xp-ultimate.png,https://forza.fandom.com/wiki/Polaris_RZR_Pro_XP_Ultimate
1977-pontiac-firebird-trans-am-1977,1977 pontiac Firebird Trans Am,1977,pontiac,Firebird Trans Am,United States,,,400.0,,,,,,201,325,3800,V8,"Front-Engined, Rear-Wheel Drive",,,announced,images/1977-pontiac-firebird-trans-am-1977.png,https://forza.fandom.com/wiki/Pontiac_Firebird_Trans_Am_%281977%29
1987-pontiac-firebird-trans-am-gta,1987 pontiac Firebird Trans Am GTA,1987,pontiac,Firebird Trans Am GTA,United States,,,400.0,,,,,,216,315,3483,V8,"Front-Engined, Rear-Wheel Drive",,,announced,images/1987-pontiac-firebird-trans-am-gta.png,https://forza.fandom.com/wiki/Pontiac_Firebird_Trans_Am_GTA
1970-porsche-3-917-lh,1970 porsche #3 917 LH,1970,porsche,#3 917 LH,ger,S1,776,8.2,5.2,7.2,7.1,4.9,4.5,601,415,2044,F12,"Mid-Engined, Rear-Wheel Drive",1000000,crc,auto,images/1970-porsche-3-917-lh.png,https://forza.fandom.com/wiki/Porsche_3_917_LH
1986-porsche-185-959-prodrive-rally-raid,1986 porsche #185 959 Prodrive Rally Raid,1986,porsche,#185 959 Prodrive Rally Raid,ger,,,700.0,,,,,,394,320,3322,F6,"Rear-Engined, All-Wheel Drive",,,announced,images/1986-porsche-185-959-prodrive-rally-raid.png,https://forza.fandom.com/wiki/Porsche_185_959_Prodrive_Rally_Raid
1989-porsche-944-turbo,1989 porsche 944 Turbo,1989,porsche,944 Turbo,ger,,,,,,,,,247,258,3115,I4,"Front-Engined, Rear-Wheel Drive",,,announced,images/1989-porsche-944-turbo.png,https://forza.fandom.com/wiki/Porsche_944_Turbo
1993-porsche-928-gts,1993 porsche 928 GTS,1993,porsche,928 GTS,ger,B,563,6.4,4.9,5.0,3.9,4.0,5.4,345,369,3594,V8,"Front-Engined, Rear-Wheel Drive",150000,rsp,announced,images/1993-porsche-928-gts.png,https://forza.fandom.com/wiki/Porsche_928_GTS
1993-porsche-968-turbo-s,1993 porsche 968 Turbo S,1993,porsche,968 Turbo S,ger,B,594,6.2,4.7,5.3,4.5,4.1,5.2,305,369,2866,I4,"Front-Engined, Rear-Wheel Drive",520000,rsp,announced,images/1993-porsche-968-turbo-s.png,https://forza.fandom.com/wiki/Porsche_968_Turbo_S
1998-porsche-911-gt1-strassenversion,1998 porsche 911 GT1 Strassenversion,1998,porsche,911 GT1 Strassenversion,ger,,,800.0,,,,,,536,4425,2646,F6,"Mid-Engined, Rear-Wheel Drive",,,announced,images/1998-porsche-911-gt1-strassenversion.png,https://forza.fandom.com/wiki/Porsche_911_GT1_Strassenversion
2004-porsche-911-gt3-2004,2004 porsche 911 GT3,2004,porsche,911 GT3,ger,A,674,7.1,6.1,6.4,5.7,5.3,5.4,381,284,3160,F6,"Rear-Engined, Rear-Wheel Drive",135000,rsu,announced,images/2004-porsche-911-gt3-2004.png,https://forza.fandom.com/wiki/Porsche_911_GT3_%282004%29
2005-porsche-cayman-gt3-wtac,2005 porsche Cayman GT3 WTA,2005,porsche,Cayman GT3 WTA,ger,,,,,,,,,,,,F6,"Mid-Engined, Rear-Wheel Drive",,,announced,images/2005-porsche-cayman-gt3-wtac.png,https://forza.fandom.com/wiki/Porsche_Cayman_GT3_WTAC
2018-porsche-718-cayman-gts,2018 porsche 718 Cayman GTS,2018,porsche,718 Cayman GTS,ger,,,,,,,,,361,317,3135,F4,"Mid-Engined, Rear-Wheel Drive",,,announced,images/2018-porsche-718-cayman-gts.png,https://forza.fandom.com/wiki/Porsche_718_Cayman_GTS
2018-porsche-911-gt2-rs-2018,2018 porsche 911 GT2 RS,2018,porsche,911 GT2 RS,ger,S2,803,7.5,7.9,7.6,8.3,8.9,5.1,691,553,3197,F6,"Rear-Engined, Rear-Wheel Drive",550000,tt,announced,images/2018-porsche-911-gt2-rs-2018.png,https://forza.fandom.com/wiki/Porsche_911_GT2_RS_%282018%29
2018-porsche-macan-lpr-rally-raid,2018 porsche Macan LPR Rally Raid,2018,porsche,Macan LPR Rally Raid,ger,,,,,,,,,360,442,4899,V8,"Front-Engined, All-Wheel Drive",,,announced,images/2018-porsche-macan-lpr-rally-raid.png,https://forza.fandom.com/wiki/Porsche_Macan_LPR_Rally_Raid
2019-porsche-70-porsche-motorsport-935,2019 porsche #70 Porsche Motorsport 935,2019,porsche,#70 Porsche Motorsport 935,ger,,,,,,,,,691,550,3042,F6,"Rear-Engined, Rear-Wheel Drive",,,announced,images/2019-porsche-70-porsche-motorsport-935.png,https://forza.fandom.com/wiki/Porsche_70_Porsche_Motorsport_935
2019-porsche-911-carrera-s,2019 porsche 911 Carrera S,2019,porsche,911 Carrera S,ger,,,800.0,,,,,,444,391,3340,F6,"Rear-Engined, Rear-Wheel Drive",,,announced,images/2019-porsche-911-carrera-s.jpg,https://forza.fandom.com/wiki/Porsche_911_Carrera_S
